id,GROUP_ID
7184,25
7185,29
7186,35
7187,14
7188,30
7189,14
7190,24
7191,30
7192,30
7193,6
7194,6
7195,26
7196,24
7197,14
7198,7
7199,20
7200,7
7201,18
7202,30
7203,6
7204,14
7205,6
7206,6
7207,35
7208,35
7209,34
7210,14
7211,14
7212,6
7213,25
7214,34
7215,30
7216,34
7217,35
7218,6
7219,34
7220,34
7221,34
7222,24
7223,30
7224,14
7225,35
7226,28
7227,34
7228,6
7229,7
7230,6
7231,34
7232,19
7233,35
7234,14
7235,9
7236,14
7237,24
7238,24
7239,7
7240,22
7241,38
7242,34
7243,34
7244,14
7245,37
7246,30
7247,14
7248,6
7249,35
7250,14
7251,17
7252,34
7253,25
7254,6
7255,14
7256,34
7257,17
7258,34
7259,24
7260,7
7261,6
7262,19
7263,14
7264,24
7265,34
7266,35
7267,26
7268,14
7269,34
7270,25
7271,59
7272,26
7273,21
7274,14
7275,7
7276,6
7277,59
7278,6
7279,6
7280,30
7281,30
7282,6
7283,52
7284,14
7285,14
7286,34
7287,30
7288,14
7289,14
7290,14
7291,34
7292,35
7293,29
7294,34
7295,6
7296,17
7297,26
7298,14
7299,14
7300,6
7301,25
7302,6
7303,52
7304,14
7305,14
7306,34
7307,14
7308,34
7309,16
7310,52
7311,7
7312,34
7313,30
7314,14
7315,29
7316,24
7317,6
7318,36
7319,6
7320,35
7321,6
7322,25
7323,28
7324,24
7325,7
7326,34
7327,25
7328,7
7329,6
7330,6
7331,14
7332,26
7333,6
7334,7
7335,7
7336,14
7337,6
7338,28
7339,28
7340,6
7341,14
7342,30
7343,27
7344,59
7345,24
7346,14
7347,26
7348,6
7349,38
7350,6
7351,29
7352,34
7353,26
7354,14
7355,19
7356,36
7357,24
7358,30
7359,24
7360,25
7361,7
7362,7
7363,6
7364,14
7365,35
7366,24
7367,25
7368,14
7369,26
7370,6
7371,14
7372,14
7373,30
7374,34
7375,24
7376,35
7377,18
7378,6
7379,34
7380,7
7381,6
7382,30
7383,6
7384,24
7385,26
7386,6
7387,6
7388,20
7389,6
7390,17
7391,6
7392,35
7393,36
7394,14
7395,24
7396,6
7397,35
7398,24
7399,34
7400,30
7401,7
7402,34
7403,25
7404,24
7405,26
7406,7
7407,25
7408,36
7409,7
7410,35
7411,30
7412,14
7413,35
7414,22
7415,24
7416,9
7417,26
7418,24
7419,14
7420,6
7421,28
7422,19
7423,25
7424,7
7425,34
7426,19
7427,34
7428,36
7429,34
7430,36
7431,22
7432,28
7433,25
7434,6
7435,18
7436,24
7437,7
7438,34
7439,6
7440,6
7441,6
7442,35
7443,14
7444,35
7445,35
7446,7
7447,7
7448,25
7449,7
7450,6
7451,34
7452,35
7453,14
7454,34
7455,26
7456,19
7457,25
7458,29
7459,25
7460,34
7461,30
7462,35
7463,7
7464,6
7465,14
7466,6
7467,35
7468,7
7469,14
7470,14
7471,59
7472,7
7473,26
7474,14
7475,6
7476,14
7477,30
7478,14
7479,18
7480,34
7481,35
7482,9
7483,6
7484,6
7485,6
7486,35
7487,30
7488,6
7489,14
7490,6
7491,24
7492,14
7493,24
7494,6
7495,17
7496,25
7497,14
7498,35
7499,6
7500,34
7501,26
7502,25
7503,6
7504,35
7505,7
7506,34
7507,34
7508,6
7509,26
7510,60
7511,6
7512,34
7513,26
7514,14
7515,14
7516,14
7517,7
7518,7
7519,36
7520,9
7521,6
7522,24
7523,6
7524,26
7525,7
7526,6
7527,6
7528,24
7529,30
7530,14
7531,35
7532,7
7533,34
7534,25
7535,24
7536,29
7537,26
7538,14
7539,21
7540,17
7541,25
7542,9
7543,30
7544,30
7545,14
7546,34
7547,6
7548,25
7549,26
7550,35
7551,19
7552,20
7553,34
7554,26
7555,14
7556,34
7557,21
7558,6
7559,30
7560,20
7561,6
7562,34
7563,21
7564,7
7565,35
7566,6
7567,34
7568,6
7569,6
7570,7
7571,7
7572,35
7573,26
7574,25
7575,34
7576,25
7577,26
7578,16
7579,14
7580,7
7581,24
7582,35
7583,21
7584,7
7585,19
7586,25
7587,35
7588,26
7589,17
7590,20
7591,35
7592,36
7593,34
7594,18
7595,34
7596,6
7597,18
7598,26
7599,6
7600,24
7601,14
7602,14
7603,16
7604,26
7605,37
7606,24
7607,7
7608,28
7609,26
7610,6
7611,30
7612,25
7613,34
7614,30
7615,7
7616,7
7617,7
7618,6
7619,30
7620,24
7621,6
7622,35
7623,12
7624,6
7625,34
7626,12
7627,26
7628,25
7629,30
7630,6
7631,26
7632,25
7633,7
7634,34
7635,36
7636,30
7637,7
7638,14
7639,14
7640,34
7641,6
7642,26
7643,35
7644,24
7645,38
7646,35
7647,24
7648,35
7649,14
7650,14
7651,6
7652,6
7653,7
7654,30
7655,6
7656,24
7657,25
7658,35
7659,14
7660,24
7661,35
7662,6
7663,25
7664,6
7665,24
7666,24
7667,35
7668,14
7669,30
7670,7
7671,29
7672,14
7673,25
7674,14
7675,14
7676,25
7677,14
7678,12
7679,35
7680,25
7681,25
7682,35
7683,24
7684,7
7685,24
7686,34
7687,6
7688,14
7689,25
7690,6
7691,24
7692,7
7693,6
7694,35
7695,24
7696,34
7697,6
7698,14
7699,52
7700,24
7701,28
7702,60
7703,6
7704,24
7705,26
7706,34
7707,36
7708,35
7709,16
7710,7
7711,26
7712,17
7713,6
7714,7
7715,14
7716,17
7717,14
7718,34
7719,14
7720,26
7721,14
7722,26
7723,36
7724,6
7725,35
7726,35
7727,35
7728,36
7729,36
7730,7
7731,14
7732,14
7733,6
7734,6
7735,34
7736,24
7737,20
7738,34
7739,34
7740,6
7741,24
7742,7
7743,14
7744,6
7745,24
7746,20
7747,25
7748,16
7749,26
7750,38
7751,25
7752,34
7753,26
7754,14
7755,24
7756,7
7757,30
7758,24
7759,25
7760,14
7761,25
7762,6
7763,59
7764,60
7765,59
7766,34
7767,16
7768,59
7769,24
7770,34
7771,7
7772,36
7773,6
7774,6
7775,24
7776,7
7777,24
7778,6
7779,15
7780,14
7781,37
7782,34
7783,6
7784,6
7785,21
7786,24
7787,14
7788,26
7789,25
7790,34
7791,6
7792,35
7793,14
7794,35
7795,34
7796,35
7797,6
7798,34
7799,6
7800,25
7801,25
7802,16
7803,24
7804,24
7805,34
7806,24
7807,26
7808,36
7809,25
7810,52
7811,9
7812,38
7813,24
7814,34
7815,25
7816,7
7817,14
7818,38
7819,24
7820,34
7821,34
7822,6
7823,60
7824,6
7825,14
7826,26
7827,24
7828,20
7829,37
7830,30
7831,34
7832,14
7833,34
7834,21
7835,24
7836,30
7837,34
7838,25
7839,14
7840,24
7841,6
7842,7
7843,6
7844,7
7845,35
7846,14
7847,34
7848,7
7849,14
7850,52
7851,52
7852,38
7853,14
7854,30
7855,26
7856,14
7857,35
7858,14
7859,37
7860,35
7861,14
7862,20
7863,6
7864,24
7865,14
7866,14
7867,14
7868,14
7869,6
7870,34
7871,34
7872,14
7873,30
7874,24
7875,14
7876,25
7877,14
7878,37
7879,6
7880,28
7881,7
7882,7
7883,36
7884,28
7885,26
7886,22
7887,26
7888,25
7889,24
7890,34
7891,14
7892,35
7893,18
7894,6
7895,34
7896,7
7897,6
7898,34
7899,15
7900,25
7901,6
7902,35
7903,7
7904,35
7905,35
7906,6
7907,26
7908,14
7909,30
7910,34
7911,30
7912,34
7913,12
7914,6
7915,25
7916,7
7917,26
7918,30
7919,35
7920,27
7921,14
7922,35
7923,14
7924,24
7925,34
7926,14
7927,6
7928,30
7929,7
7930,34
7931,7
7932,18
7933,34
7934,24
7935,35
7936,34
7937,30
7938,6
7939,34
7940,35
7941,35
7942,26
7943,6
7944,34
7945,24
7946,37
7947,35
7948,35
7949,6
7950,6
7951,30
7952,35
7953,14
7954,24
7955,7
7956,35
7957,30
7958,24
7959,25
7960,20
7961,24
7962,14
7963,37
7964,7
7965,59
7966,24
7967,14
7968,35
7969,26
7970,26
7971,14
7972,26
7973,25
7974,6
7975,35
7976,35
7977,26
7978,35
7979,34
7980,35
7981,14
7982,25
7983,24
7984,26
7985,7
7986,7
7987,26
7988,14
7989,26
7990,7
7991,34
7992,34
7993,14
7994,34
7995,26
7996,7
7997,29
7998,35
7999,59
8000,24
8001,24
8002,35
8003,35
8004,24
8005,7
8006,24
8007,25
8008,34
8009,7
8010,34
8011,7
8012,35
8013,24
8014,7
8015,6
8016,7
8017,14
8018,6
8019,24
8020,24
8021,7
8022,14
8023,24
8024,14
8025,6
8026,25
8027,7
8028,35
8029,14
8030,35
8031,7
8032,14
8033,25
8034,6
8035,6
8036,34
8037,9
8038,6
8039,24
8040,29
8041,34
8042,6
8043,17
8044,17
8045,30
8046,24
8047,34
8048,34
8049,28
8050,35
8051,34
8052,34
8053,21
8054,30
8055,25
8056,19
8057,7
8058,26
8059,14
8060,6
8061,6
8062,7
8063,24
8064,9
8065,24
8066,6
8067,22
8068,35
8069,6
8070,9
8071,7
8072,15
8073,24
8074,30
8075,29
8076,14
8077,35
8078,14
8079,6
8080,7
8081,6
8082,35
8083,6
8084,6
8085,30
8086,30
8087,14
8088,6
8089,26
8090,7
8091,24
8092,35
8093,25
8094,24
8095,35
8096,6
8097,34
8098,35
8099,27
8100,6
8101,35
8102,26
8103,35
8104,6
8105,35
8106,26
8107,6
8108,35
8109,34
8110,14
8111,25
8112,6
8113,35
8114,26
8115,24
8116,24
8117,21
8118,30
8119,24
8120,7
8121,35
8122,30
8123,34
8124,35
8125,6
8126,26
8127,19
8128,24
8129,30
8130,60
8131,25
8132,7
8133,6
8134,60
8135,35
8136,24
8137,6
8138,52
8139,26
8140,35
8141,6
8142,6
8143,35
8144,26
8145,26
8146,7
8147,35
8148,7
8149,30
8150,7
8151,34
8152,20
8153,15
8154,35
8155,7
8156,26
8157,7
8158,35
8159,7
8160,7
8161,25
8162,7
8163,7
8164,25
8165,14
8166,34
8167,6
8168,14
8169,7
8170,6
8171,34
8172,35
8173,34
8174,26
8175,6
8176,7
8177,22
8178,22
8179,7
8180,6
8181,25
8182,29
8183,35
8184,24
8185,6
8186,6
8187,14
8188,35
8189,7
8190,30
8191,34
8192,17
8193,24
8194,24
8195,9
8196,6
8197,36
8198,25
8199,6
8200,26
8201,14
8202,34
8203,6
8204,6
8205,26
8206,35
8207,24
8208,35
8209,26
8210,35
8211,35
8212,7
8213,34
8214,12
8215,6
8216,24
8217,34
8218,25
8219,24
8220,7
8221,34
8222,14
8223,35
8224,30
8225,14
8226,35
8227,34
8228,52
8229,18
8230,35
8231,6
8232,21
8233,25
8234,6
8235,35
8236,24
8237,25
8238,24
8239,7
8240,24
8241,6
8242,24
8243,18
8244,30
8245,14
8246,28
8247,37
8248,35
8249,6
8250,29
8251,36
8252,30
8253,59
8254,52
8255,30
8256,52
8257,34
8258,30
8259,7
8260,38
8261,34
8262,24
8263,59
8264,14
8265,14
8266,34
8267,24
8268,35
8269,14
8270,6
8271,21
8272,12
8273,6
8274,22
8275,34
8276,34
8277,30
8278,14
8279,34
8280,34
8281,34
8282,24
8283,34
8284,24
8285,14
8286,25
8287,9
8288,6
8289,36
8290,35
8291,30
8292,30
8293,30
8294,34
8295,60
8296,30
8297,14
8298,14
8299,34
8300,7
8301,34
8302,6
8303,30
8304,18
8305,15
8306,35
8307,21
8308,35
8309,35
8310,26
8311,14
8312,6
8313,34
8314,34
8315,9
8316,35
8317,14
8318,34
8319,7
8320,35
8321,17
8322,7
8323,20
8324,35
8325,26
8326,24
8327,25
8328,7
8329,59
8330,34
8331,35
8332,16
8333,7
8334,60
8335,7
8336,20
8337,18
8338,7
8339,60
8340,14
8341,14
8342,59
8343,20
8344,12
8345,59
8346,25
8347,7
8348,22
8349,29
8350,34
8351,34
8352,24
8353,24
8354,12
8355,30
8356,35
8357,6
8358,34
8359,24
8360,60
8361,14
8362,25
8363,26
8364,34
8365,6
8366,34
8367,30
8368,14
8369,6
8370,18
8371,7
8372,14
8373,14
8374,25
8375,38
8376,6
8377,34
8378,35
8379,24
8380,16
8381,30
8382,6
8383,26
8384,35
8385,35
8386,6
8387,35
8388,6
8389,60
8390,27
8391,25
8392,34
8393,6
8394,14
8395,6
8396,17
8397,34
8398,16
8399,7
8400,6
8401,17
8402,35
8403,26
8404,7
8405,34
8406,6
8407,7
8408,14
8409,14
8410,34
8411,6
8412,35
8413,24
8414,25
8415,30
8416,7
8417,35
8418,25
8419,6
8420,24
8421,34
8422,35
8423,12
8424,6
8425,14
8426,24
8427,24
8428,34
8429,6
8430,26
8431,34
8432,6
8433,7
8434,24
8435,34
8436,34
8437,7
8438,35
8439,30
8440,7
8441,14
8442,6
8443,35
8444,35
8445,22
8446,35
8447,35
8448,6
8449,14
8450,34
8451,34
8452,35
8453,24
8454,6
8455,37
8456,35
8457,6
8458,35
8459,6
8460,14
8461,22
8462,35
8463,6
8464,7
8465,14
8466,34
8467,24
8468,24
8469,14
8470,35
8471,12
8472,14
8473,6
8474,6
8475,24
8476,24
8477,35
8478,26
8479,9
8480,19
8481,14
8482,35
8483,19
8484,7
8485,26
8486,52
8487,25
8488,35
8489,28
8490,7
8491,9
8492,6
8493,12
8494,20
8495,34
8496,30
8497,35
8498,6
8499,17
8500,24
8501,35
8502,60
8503,35
8504,12
8505,14
8506,14
8507,26
8508,24
8509,24
8510,19
8511,34
8512,18
8513,6
8514,6
8515,6
8516,35
8517,34
8518,6
8519,19
8520,7
8521,6
8522,6
8523,14
8524,14
8525,38
8526,7
8527,35
8528,36
8529,14
8530,6
8531,35
8532,28
8533,30
8534,24
8535,6
8536,25
8537,7
8538,24
8539,6
8540,28
8541,6
8542,6
8543,35
8544,35
8545,6
8546,22
8547,15
8548,52
8549,26
8550,60
8551,37
8552,38
8553,35
8554,30
8555,59
8556,7
8557,6
8558,6
8559,6
8560,24
8561,29
8562,17
8563,25
8564,34
8565,25
8566,6
8567,14
8568,35
8569,7
8570,25
8571,6
8572,37
8573,24
8574,6
8575,12
8576,14
8577,52
8578,14
8579,14
8580,14
8581,26
8582,24
8583,59
8584,7
8585,34
8586,24
8587,12
8588,24
8589,24
8590,14
8591,6
8592,6
8593,25
8594,35
8595,25
8596,59
8597,14
8598,7
8599,25
8600,6
8601,24
8602,17
8603,14
8604,34
8605,35
8606,26
8607,7
8608,6
8609,16
8610,35
8611,26
8612,24
8613,25
8614,25
8615,26
8616,25
8617,7
8618,6
8619,14
8620,29
8621,7
8622,26
8623,26
8624,7
8625,24
8626,25
8627,14
8628,34
8629,35
8630,14
8631,34
8632,7
8633,17
8634,25
8635,38
8636,14
8637,30
8638,22
8639,14
8640,14
8641,24
8642,28
8643,30
8644,35
8645,7
8646,24
8647,9
8648,6
8649,24
8650,34
8651,7
8652,25
8653,14
8654,14
8655,14
8656,34
8657,28
8658,22
8659,14
8660,30
8661,26
8662,6
8663,7
8664,24
8665,7
8666,6
8667,36
8668,34
8669,34
8670,34
8671,9
8672,25
8673,35
8674,6
8675,35
8676,17
8677,35
8678,14
8679,24
8680,7
8681,17
8682,30
8683,30
8684,7
8685,6
8686,17
8687,6
8688,7
8689,30
8690,34
8691,14
8692,7
8693,35
8694,7
8695,35
8696,34
8697,18
8698,6
8699,35
8700,24
8701,35
8702,34
8703,7
8704,14
8705,24
8706,24
8707,24
8708,24
8709,34
8710,29
8711,6
8712,6
8713,7
8714,37
8715,6
8716,30
8717,35
8718,6
8719,6
8720,6
8721,6
8722,24
8723,25
8724,7
8725,6
8726,6
8727,30
8728,30
8729,34
8730,34
8731,60
8732,35
8733,35
8734,36
8735,35
8736,35
8737,14
8738,35
8739,30
8740,7
8741,7
8742,6
8743,34
8744,35
8745,22
8746,34
8747,34
8748,59
8749,14
8750,14
8751,29
8752,6
8753,24
8754,6
8755,24
8756,26
8757,19
8758,6
8759,24
8760,24
8761,24
8762,25
8763,7
8764,26
8765,14
8766,14
8767,29
8768,24
8769,7
8770,6
8771,28
8772,52
8773,24
8774,14
8775,34
8776,6
8777,16
8778,26
8779,14
8780,21
8781,30
8782,16
8783,26
8784,6
8785,34
8786,14
8787,28
8788,52
8789,24
8790,30
8791,35
8792,6
8793,14
8794,16
8795,24
8796,25
8797,7
8798,12
8799,35
8800,14
8801,34
8802,7
8803,35
8804,16
8805,24
8806,7
8807,38
8808,35
8809,6
8810,34
8811,21
8812,7
8813,6
8814,24
8815,36
8816,25
8817,25
8818,35
8819,7
8820,6
8821,60
8822,6
8823,35
8824,6
8825,25
8826,26
8827,6
8828,24
8829,30
8830,6
8831,35
8832,7
8833,25
8834,60
8835,34
8836,35
8837,6
8838,34
8839,14
8840,7
8841,25
8842,19
8843,34
8844,14
8845,14
8846,14
8847,34
8848,35
8849,6
8850,6
8851,7
8852,30
8853,59
8854,6
8855,52
8856,24
8857,7
8858,34
8859,30
8860,59
8861,24
8862,6
8863,24
8864,59
8865,34
8866,21
8867,14
8868,52
8869,25
8870,7
8871,34
8872,35
8873,6
8874,26
8875,34
8876,35
8877,34
8878,35
8879,6
8880,34
8881,60
8882,6
8883,30
8884,34
8885,35
8886,34
8887,24
8888,30
8889,7
8890,60
8891,18
8892,25
8893,6
8894,34
8895,6
8896,24
8897,6
8898,35
8899,21
8900,6
8901,34
8902,14
8903,14
8904,24
8905,16
8906,14
8907,25
8908,14
8909,7
8910,60
8911,24
8912,34
8913,30
8914,35
8915,6
8916,14
8917,25
8918,6
8919,24
8920,24
8921,16
8922,6
8923,24
8924,27
8925,25
8926,36
8927,9
8928,7
8929,24
8930,35
8931,18
8932,21
8933,30
8934,24
8935,7
8936,26
8937,7
8938,7
8939,30
8940,34
8941,26
8942,29
8943,7
8944,35
8945,19
8946,30
8947,6
8948,14
8949,35
8950,7
8951,14
8952,6
8953,19
8954,6
8955,7
8956,7
8957,35
8958,24
8959,7
8960,14
8961,24
8962,34
8963,30
8964,7
8965,17
8966,12
8967,35
8968,34
8969,35
8970,7
8971,14
8972,24
8973,25
8974,7
8975,6
8976,7
8977,37
8978,26
8979,6
8980,34
8981,7
8982,7
8983,35
8984,35
8985,35
8986,6
8987,14
8988,6
8989,26
8990,15
8991,7
8992,12
8993,7
8994,34
8995,24
8996,24
8997,6
8998,38
8999,6
9000,25
9001,7
9002,35
9003,34
9004,7
9005,34
9006,24
9007,7
9008,6
9009,6
9010,26
9011,34
9012,30
9013,25
9014,24
9015,6
9016,15
9017,35
9018,24
9019,20
9020,14
9021,24
9022,34
9023,16
9024,30
9025,34
9026,26
9027,15
9028,6
9029,7
9030,35
9031,14
9032,6
9033,25
9034,6
9035,7
9036,19
9037,24
9038,25
9039,9039
9040,14
9041,7
9042,7
9043,14
9044,24
9045,35
9046,36
9047,7
9048,7
9049,22
9050,14
9051,6
9052,9
9053,6
9054,28
9055,14
9056,24
9057,27
9058,35
9059,29
9060,24
9061,22
9062,22
9063,38
9064,35
9065,6
9066,37
9067,7
9068,7
9069,7
9070,36
9071,26
9072,7
9073,6
9074,24
9075,34
9076,6
9077,6
9078,6
9079,6
9080,24
9081,7
9082,7
9083,26
9084,34
9085,35
9086,7
9087,6
9088,6
9089,34
9090,35
9091,30
9092,24
9093,17
9094,14
9095,6
9096,14
9097,7
9098,24
9099,6
9100,37
9101,6
9102,6
9103,25
9104,35
9105,30
9106,6
9107,6
9108,52
9109,6
9110,6
9111,14
9112,7
9113,6
9114,14
9115,24
9116,14
9117,24
9118,7
9119,14
9120,14
9121,30
9122,15
9123,6
9124,7
9125,14
9126,26
9127,14
9128,34
9129,6
9130,60
9131,24
9132,35
9133,24
9134,6
9135,35
9136,7
9137,6
9138,52
9139,7
9140,34
9141,21
9142,34
9143,38
9144,14
9145,26
9146,6
9147,26
9148,24
9149,6
9150,7
9151,30
9152,16
9153,35
9154,24
9155,35
9156,24
9157,25
9158,24
9159,24
9160,34
9161,7
9162,14
9163,21
9164,7
9165,24
9166,17
9167,30
9168,25
9169,6
9170,14
9171,7
9172,35
9173,14
9174,34
9175,24
9176,34
9177,6
9178,25
9179,24
9180,26
9181,6
9182,24
9183,22
9184,35
9185,14
9186,27
9187,7
9188,14
9189,6
9190,24
9191,25
9192,6
9193,35
9194,30
9195,6
9196,34
9197,19
9198,7
9199,14
9200,34
9201,14
9202,34
9203,7
9204,24
9205,34
9206,6
9207,6
9208,7
9209,35
9210,26
9211,14
9212,30
9213,6
9214,7
9215,7
9216,30
9217,34
9218,18
9219,30
9220,6
9221,7
9222,24
9223,22
9224,26
9225,14
9226,24
9227,6
9228,24
9229,6
9230,14
9231,6
9232,25
9233,34
9234,34
9235,6
9236,24
9237,6
9238,24
9239,35
9240,35
9241,19
9242,14
9243,21
9244,18
9245,34
9246,30
9247,35
9248,35
9249,24
9250,6
9251,59
9252,6
9253,6
9254,34
9255,14
9256,7
9257,17
9258,24
9259,15
9260,7
9261,24
9262,14
9263,24
9264,25
9265,30
9266,6
9267,6
9268,7
9269,6
9270,30
9271,30
9272,24
9273,7
9274,35
9275,24
9276,22
9277,52
9278,34
9279,35
9280,34
9281,26
9282,6
9283,6
9284,26
9285,6
9286,6
9287,24
9288,7
9289,26
9290,35
9291,24
9292,24
9293,24
9294,24
9295,7
9296,12
9297,24
9298,15
9299,24
9300,6
9301,6
9302,6
9303,52
9304,35
9305,19
9306,6
9307,35
9308,29
9309,7
9310,17
9311,6
9312,6
9313,34
9314,30
9315,14
9316,59
9317,34
9318,35
9319,34
9320,14
9321,6
9322,24
9323,30
9324,35
9325,24
9326,25
9327,14
9328,35
9329,7
9330,26
9331,59
9332,7
9333,35
9334,24
9335,14
9336,7
9337,6
9338,25
9339,34
9340,27
9341,7
9342,14
9343,24
9344,30
9345,25
9346,7
9347,14
9348,24
9349,35
9350,34
9351,29
9352,35
9353,25
9354,12
9355,35
9356,34
9357,14
9358,35
9359,7
9360,30
9361,25
9362,52
9363,25
9364,24
9365,26
9366,34
9367,14
9368,26
9369,14
9370,24
9371,14
9372,6
9373,7
9374,38
9375,52
9376,34
9377,21
9378,30
9379,25
9380,7
9381,35
9382,6
9383,24
9384,16
9385,25
9386,26
9387,24
9388,24
9389,14
9390,7
9391,22
9392,14
9393,24
9394,7
9395,35
9396,34
9397,34
9398,7
9399,6
9400,24
9401,35
9402,14
9403,14
9404,7
9405,6
9406,7
9407,28
9408,35
9409,14
9410,35
9411,25
9412,14
9413,7
9414,7
9415,24
9416,15
9417,14
9418,9
9419,34
9420,26
9421,18
9422,38
9423,22
9424,6
9425,24
9426,7
9427,20
9428,18
9429,14
9430,7
9431,26
9432,6
9433,24
9434,9
9435,24
9436,24
9437,60
9438,26
9439,25
9440,24
9441,26
9442,30
9443,7
9444,24
9445,24
9446,25
9447,14
9448,35
9449,7
9450,59
9451,25
9452,6
9453,34
9454,26
9455,35
9456,60
9457,24
9458,30
9459,30
9460,6
9461,24
9462,30
9463,24
9464,24
9465,34
9466,14
9467,35
9468,6
9469,24
9470,26
9471,24
9472,6
9473,6
9474,60
9475,24
9476,7
9477,14
9478,35
9479,6
9480,35
9481,34
9482,7
9483,14
9484,7
9485,14
9486,30
9487,16
9488,26
9489,35
9490,52
9491,7
9492,35
9493,30
9494,30
9495,37
9496,34
9497,17
9498,15
9499,14
9500,59
9501,26
9502,6
9503,36
9504,6
9505,34
9506,19
9507,14
9508,14
9509,26
9510,6
9511,24
9512,14
9513,16
9514,29
9515,35
9516,28
9517,7
9518,25
9519,12
9520,18
9521,6
9522,30
9523,38
9524,24
9525,6
9526,24
9527,30
9528,30
9529,26
9530,6
9531,24
9532,36
9533,6
9534,24
9535,30
9536,24
9537,24
9538,21
9539,7
9540,14
9541,35
9542,34
9543,14
9544,19
9545,15
9546,35
9547,35
9548,36
9549,6
9550,7
9551,28
9552,35
9553,24
9554,7
9555,34
9556,34
9557,24
9558,12
9559,25
9560,35
9561,35
9562,25
9563,6
9564,36
9565,17
9566,25
9567,24
9568,7
9569,7
9570,35
9571,7
9572,25
9573,6
9574,35
9575,29
9576,35
9577,7
9578,14
9579,14
9580,21
9581,26
9582,14
9583,7
9584,34
9585,25
9586,24
9587,37
9588,15
9589,6
9590,35
9591,14
9592,6
9593,25
9594,30
9595,24
9596,14
9597,6
9598,24
9599,26
9600,24
9601,34
9602,17
9603,35
9604,24
9605,7
9606,14
9607,26
9608,35
9609,18
9610,24
9611,6
9612,24
9613,24
9614,6
9615,7
9616,30
9617,7
9618,27
9619,14
9620,24
9621,24
9622,24
9623,24
9624,6
9625,6
9626,34
9627,35
9628,14
9629,37
9630,24
9631,6
9632,6
9633,16
9634,30
9635,34
9636,25
9637,14
9638,24
9639,7
9640,34
9641,7
9642,20
9643,6
9644,28
9645,28
9646,25
9647,14
9648,6
9649,6
9650,14
9651,24
9652,17
9653,60
9654,35
9655,35
9656,9
9657,7
9658,17
9659,24
9660,14
9661,35
9662,26
9663,25
9664,14
9665,26
9666,14
9667,14
9668,6
9669,6
9670,26
9671,12
9672,14
9673,25
9674,14
9675,24
9676,7
9677,7
9678,35
9679,30
9680,34
9681,25
9682,6
9683,26
9684,6
9685,34
9686,6
9687,35
9688,24
9689,35
9690,34
9691,30
9692,34
9693,6
9694,14
9695,7
9696,6
9697,14
9698,30
9699,35
9700,27
9701,35
9702,24
9703,35
9704,35
9705,6
9706,26
9707,52
9708,35
9709,35
9710,34
9711,35
9712,7
9713,34
9714,24
9715,24
9716,35
9717,6
9718,14
9719,26
9720,35
9721,35
9722,6
9723,29
9724,6
9725,14
9726,14
9727,9
9728,7
9729,7
9730,30
9731,16
9732,26
9733,6
9734,26
9735,19
9736,35
9737,6
9738,26
9739,6
9740,6
9741,7
9742,6
9743,25
9744,35
9745,7
9746,14
9747,6
9748,27
9749,34
9750,6
9751,15
9752,6
9753,6
9754,6
9755,6
9756,6
9757,35
9758,14
9759,7
9760,24
9761,6
9762,7
9763,7
9764,14
9765,36
9766,6
9767,19
9768,21
9769,24
9770,7
9771,59
9772,24
9773,34
9774,24
9775,34
9776,14
9777,24
9778,7
9779,7
9780,7
9781,34
9782,30
9783,34
9784,34
9785,35
9786,22
9787,26
9788,14
9789,7
9790,6
9791,35
9792,7
9793,14
9794,7
9795,16
9796,34
9797,6
9798,35
9799,25
9800,24
9801,34
9802,24
9803,34
9804,6
9805,52
9806,6
9807,25
9808,36
9809,24
9810,35
9811,6
9812,17
9813,6
9814,6
9815,14
9816,26
9817,34
9818,7
9819,14
9820,26
9821,19
9822,15
9823,34
9824,34
9825,14
9826,25
9827,34
9828,6
9829,9
9830,26
9831,35
9832,24
9833,24
9834,7
9835,14
9836,14
9837,7
9838,24
9839,6
9840,35
9841,22
9842,6
9843,6
9844,34
9845,14
9846,20
9847,24
9848,6
9849,16
9850,6
9851,35
9852,18
9853,24
9854,36
9855,36
9856,7
9857,35
9858,28
9859,34
9860,38
9861,37
9862,6
9863,27
9864,7
9865,20
9866,24
9867,35
9868,24
9869,14
9870,35
9871,20
9872,21
9873,24
9874,7
9875,14
9876,6
9877,52
9878,24
9879,35
9880,14
9881,7
9882,7
9883,7
9884,7
9885,6
9886,34
9887,25
9888,24
9889,14
9890,34
9891,17
9892,6
9893,14
9894,25
9895,12
9896,35
9897,7
9898,29
9899,14
9900,14
9901,28
9902,34
9903,6
9904,6
9905,6
9906,26
9907,26
9908,27
9909,36
9910,14
9911,34
9912,35
9913,24
9914,26
9915,6
9916,7
9917,26
9918,34
9919,9919
9920,14
9921,35
9922,25
9923,25
9924,19
9925,36
9926,25
9927,6
9928,14
9929,52
9930,34
9931,7
9932,21
9933,26
9934,25
9935,35
9936,35
9937,6
9938,35
9939,24
9940,6
9941,7
9942,22
9943,37
9944,16
9945,25
9946,6
9947,34
9948,14
9949,34
9950,25
9951,30
9952,24
9953,30
9954,34
9955,25
9956,6
9957,25
9958,6
9959,24
9960,6
9961,7
9962,19
9963,14
9964,9
9965,14
9966,14
9967,24
9968,34
9969,34
9970,7
9971,6
9972,6
9973,35
9974,25
9975,7
9976,24
9977,34
9978,6
9979,34
9980,30
